1
3
1
1
1
3
2
2
1
2
1
11
2
4
1
1
3
2
2
73
1
37
5
1
1
7
1
4
1
1
1
1
12
1
9
1
2
2
1
1
3
11
109
1
3
2
6
3
1
1
1
1
1
3
1
1
18
1
1
38
4
33
1
1
1
1
54
1
4
1
254
1
2
13
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
10
1
2
14
2
2
1
1
1
1
2
2
2
2
2
1
6
3
5
2
1
305
1
25
2
30
2
1
1
3
51
2
1
3
15
2
2
2
1
1
36
7
1
1277
1
2
1
1
16
8
1
1
2
9
1
1
20
2
1
7
1
2
4
1
4
1
53
1
1
1
1
1
1
1
6
4
1
2
1
1
1
1
3
6
1
2
3
11
1
1
1
2
2
11
4
3
2
1
2
1
1
2
30
11
2
1
1
1
7
5
2
1
41
2
6
1
34
1
1
1
1
1
5
4
1
1
2
8
1
1
1
1
1
3
3
1
1
1
1
1
1
109
2
1
1
1
1
1
1
2
1
1
1
6
3
2
1
1
46
3
9
2
1
1
1
1
1
122
1
1
2
1
1
1
2
2
1
1
77
1
1
1
3
2
44
26
3673
1
1
4
1
3
1
1
5
1
1
7
1
5
8
1
2
1
2
1
4
4
2
1
187
2
1
3
1
2
1
2
1
1
2
2
1
2
1
2
1
1
1
6
1
66
1
1
16
1
2
1
14
4
1
2
3
1
5986
1
1
1
1
3
10
1
1
3
1
5
6
1
1
2
2
1
2
1
2
1
3
1
1
1
1
1
1
21
7
1
4
81
5
74
9
3
1
1
14
6
1
1
1
1
1
1
1
43
6
2
4
3
2
1
1
2
3
2
12
78
1
1
2
1
2
1
11
9
2
4
4
1
1
1
1
2
2
1
1
2
1
1
2
1
12
3
5
1
5
3
2
1
2
2
1
5
175
61
11
7
2
1
62
4
13
1249
3
581
4
482
1
3
1
1
1
19
1
3
8
2
2
2
55
4
22
6
1
11
1
3
3
6
1
1
1
1
2
2
1
1
1
1
30
1
1
1
26
31
3
6
2
2
3
1
2
12
19
2
1
35
1
1
1
2
1
34
1
1
1
2
1
1
1
51
1
3
2
18
22
1
1
2
1
1
1
1
1
1
1
1
1
227
1
1
2
3
1
5
1
1
1
1
34
18
23
7
3
565
1
1
4
1
2
15
12
1
1
3
1
3
1
1
2
1
1
2
3
7
2
1
5
20
2
5
3
1
24
30
1
1
11
6
2
3
2
1
36
2
51
1
5
1
1
3
1
119
1
3
1
108
11
1
200
4
1
1
2
1
37
1
1
12
1
1
1
5
1
5
2
1
104
1
1
1
1
48
43
2
41
4
6
2
1
1
3
3
3
4
2
51
1
2
14
2
3
1
1
32
1
1
1
2
4
2
1
6
1
94
3
1
8
9
1
2
72
2
1
2
1
3
1
1
1
1
1
2
3
1
2
1
1
3
8
38
24
32
2
2
1
1
84
1
7
1
2
1
1
4
2
8
2
1
1
7
7
1
66
3
1
2
106
5
2
41
3
120
1
1
1
4
2
1
7
25
2
3836
5
1
31
6
1
3
9
1
9
1
1
5
2
1
1
5
2
1
10
1
13197
1
1
315
15
73
5
1
7
5
1
1
4
3
3
17
1
1
2
1
3
5
1
6
36
1
23
16
10
4
1
4
2
1
3
1
4
11
7
1
1
14
545
3
4
1
1
1
2
1
1
1
1
46
561
1
54
2
1
1
1
1
1
8
1
10
8
2
2
3
5
2
155
7
2
34
1
35
19
3
2
2
1
1
3
2
1
3
1
5
7
1
1
37
559
12
22
98
3
1
1
70
39
78
2
2
1
1
1
2
46
1
1
293
1
1
1
1
10
2
54
15
2
1
1
4
145
2
1
8
2
4
7
11
12
1
2
1
2
0
